,event,position,athelete,country,mark,sex,event_number
3,1500 Metres,4,MOHAMED SULEIMAN,QAT,3:36.87,men,4
4,1500 Metres,5,JIM SPIVEY,USA,3:37.42,men,4
5,1500 Metres,6,MATTHEW YATES,GBR,3:37.61,men,4
6,1500 Metres,7,RACHID EL BASIR,MAR,3:37.68,men,4
7,1500 Metres,8,MOHAMED TAKI,MAR,3:37.76,men,4
8,1500 Metres,9,SIMON DOYLE,AUS,3:38.04,men,4
9,1500 Metres,10,RÜDIGER STENZEL,GER,3:38.66,men,4
10,1500 Metres,11,MANUEL PANCORBO,ESP,3:39.68,men,4
11,1500 Metres,12,GENNARO DI NAPOLI,ITA,3:47.38,men,4
0,4x100 Metres,1,JAMAICA,JAM,42.06,Relay women,12
1,4x100 Metres,2,BAHAMAS,BAH,42.29,Relay women,12
2,4x100 Metres,3,GERMANY,GER,42.87,Relay women,12
3,4x100 Metres,4,BRAZIL,BRA,43.13,Relay women,12
4,4x100 Metres,5,GREAT BRITAIN & N.I.,GBR,43.16,Relay women,12
5,4x100 Metres,6,TRINIDAD AND TOBAGO,TTO,43.43,Relay women,12
6,4x100 Metres,7,COLOMBIA,COL,43.71,Relay women,12
0,100 Metres,1,MAURICE GREENE,USA,9.86,men,6
1,100 Metres,2,DONOVAN BAILEY,CAN,9.91,men,6
2,100 Metres,3,TIM MONTGOMERY,USA,9.94,men,6
3,100 Metres,4,FRANK FREDERICKS,NAM,9.95,men,6
4,100 Metres,5,ATO BOLDON,TTO,10.02,men,6
5,100 Metres,6,DAVIDSON EZINWA,NGR,10.1,men,6
6,100 Metres,7,BRUNY SURIN,CAN,10.12,men,6
7,100 Metres,8,MICHAEL MARSH,USA,10.29,men,6
0,20 Kilometres,1,OLIVE LOUGHNANE,IRL,1:28:58,Race Walk women,12
1,20 Kilometres,2,HONG LIU,CHN,1:29:10,Race Walk women,12
2,20 Kilometres,3,ANISYA KIRDYAPKINA,RUS,1:30:09,Race Walk women,12
3,20 Kilometres,4,VERA SANTOS,POR,1:30:35,Race Walk women,12
4,20 Kilometres,5,BEATRIZ PASCUAL,ESP,1:30:40,Race Walk women,12
5,20 Kilometres,6,MASUMI FUCHISE,JPN,1:31:15,Race Walk women,12
6,20 Kilometres,7,KRISTINA SALTANOVIČ,LTU,1:31:23,Race Walk women,12
7,20 Kilometres,8,ELISA RIGAUDO,ITA,1:31:52,Race Walk women,12
8,20 Kilometres,9,SUSANA FEITOR,POR,1:32:42,Race Walk women,12
9,20 Kilometres,10,INÊS HENRIQUES,POR,1:32:51,Race Walk women,12
10,20 Kilometres,11,KUMI OTOSHI,JPN,1:33:05,Race Walk women,12
11,20 Kilometres,12,LARISA EMELYANOVA,RUS,1:34:31,Race Walk women,12
12,20 Kilometres,13,VERA SOKOLOVA,RUS,1:34:55,Race Walk women,12
13,20 Kilometres,14,SNIAZHANA YURCHANKA,BLR,1:34:57,Race Walk women,12
14,20 Kilometres,15,ANA MARIA GROZA,ROU,1:35:19,Race Walk women,12
15,20 Kilometres,16,VALENTINA TRAPLETTI,ITA,1:35:33,Race Walk women,12
16,20 Kilometres,17,MINGXIA YANG,CHN,1:35:42,Race Walk women,12
17,20 Kilometres,18,ZUZANA SCHINDLEROVÁ,CZE,1:35:47,Race Walk women,12
18,20 Kilometres,19,TANIA REGINA SPINDLER,BRA,1:35:51,Race Walk women,12
19,20 Kilometres,20,EVAGGELÍA XINOÚ,GRE,1:35:56,Race Walk women,12
20,20 Kilometres,21,JESS ROTHWELL,AUS,1:36:01,Race Walk women,12
21,20 Kilometres,22,CLAUDIA STEF,ROU,1:36:09,Race Walk women,12
22,20 Kilometres,23,BRIGITA VIRBALYTĖ-DIMSIENĖ,LTU,1:36:28,Race Walk women,12
23,20 Kilometres,24,MARIE POLLI,SUI,1:36:44,Race Walk women,12
24,20 Kilometres,25,ZUZANA MALÍKOVÁ,SVK,1:37:47,Race Walk women,12
25,20 Kilometres,26,CLAIRE WOODS,AUS,1:38:12,Race Walk women,12
26,20 Kilometres,27,AGNIESZKA DYGACZ,POL,1:38:36,Race Walk women,12
27,20 Kilometres,28,ALESSANDRA PICAGEVICZ,BRA,1:38:50,Race Walk women,12
28,20 Kilometres,29,GEOVANA IRUSTA,BOL,1:39:16,Race Walk women,12
29,20 Kilometres,30,CHAIMA TRABELSI,TUN,1:39:50,Race Walk women,12
30,20 Kilometres,31,SVETLANA TOLSTAYA,KAZ,1:40:41,Race Walk women,12
31,20 Kilometres,32,JOHANA ORDÓÑEZ,ECU,1:42:57,Race Walk women,12
32,20 Kilometres,33,ANAMARIA GRECEANU,ROU,1:43:35,Race Walk women,12
33,20 Kilometres,34,RACHEL SEAMAN,CAN,1:45:45,Race Walk women,12
34,20 Kilometres,35,OLHA IAKOVENKO,UKR,1:45:55,Race Walk women,12
35,20 Kilometres,36,CRISTINA LÓPEZ,ESA,1:47:33,Race Walk women,12
0,Triple Jump,1,ŠÁRKA KAŠPARKOVA,CZE,15.2,women,6
1,Triple Jump,2,RODICA MATEESCU,ROU,15.16,women,6
2,Triple Jump,3,OLENA HOVOROVA,UKR,14.67,women,6
3,Triple Jump,4,ÓLGA VASDÉKI,GRE,14.62,women,6
4,Triple Jump,5,ASHIA HANSEN,GBR,14.49,women,6
5,Triple Jump,6,TEREZA MARINOVA,BUL,14.34,women,6
6,Triple Jump,7,JELENA BLAZEVICA,LAT,14.06,women,6
7,Triple Jump,8,BETTY LISE,FRA,14.03,women,6
8,Triple Jump,9,GUNDEGA SPROGE,LAT,13.98,women,6
9,Triple Jump,10,PETRA LAUX-LOBINGER,GER,13.86,women,6
10,Triple Jump,11,CYNTHEA RHODES,USA,13.79,women,6
11,Triple Jump,12,ZHANNA GUREYEVA,BLR,13.59,women,6
0,Shot Put,1,VALERIE ADAMS,NZL,20.44,women,12
1,Shot Put,2,NADINE KLEINERT,GER,20.2,women,12
2,Shot Put,3,LIJIAO GONG,CHN,19.89,women,12
3,Shot Put,4,ANNA AVDEEVA,RUS,19.66,women,12
4,Shot Put,5,MICHELLE CARTER,USA,18.96,women,12
5,Shot Put,6,MEIJU LI,CHN,18.76,women,12
6,Shot Put,7,MISLEYDIS GONZÁLEZ,CUB,18.74,women,12
7,Shot Put,8,MAILÍN VARGAS,CUB,18.67,women,12
8,Shot Put,9,XIANGRONG LIU,CHN,18.52,women,12
9,Shot Put,10,DENISE HINRICHS,GER,18.39,women,12
10,Shot Put,11,CHRISTINA SCHWANITZ,GER,17.84,women,12
0,4x400 Metres,1,UNITED STATES,USA,3:16.71,Relay women,4
1,4x400 Metres,2,RUSSIA,RUS,3:18.38,Relay women,4
2,4x400 Metres,3,GREAT BRITAIN & N.I.,GBR,3:23.41,Relay women,4
3,4x400 Metres,4,JAMAICA,JAM,3:23.83,Relay women,4
4,4x400 Metres,5,GERMANY,GER,3:25.49,Relay women,4
5,4x400 Metres,6,FRANCE,FRA,3:27.08,Relay women,4
6,4x400 Metres,7,CZECH REPUBLIC,CZE,3:27.94,Relay women,4
7,4x400 Metres,8,SWITZERLAND,SUI,3:28.52,Relay women,4
0,4x100 Metres,1,JAMAICA,JAM,37.31,Relay men,12
1,4x100 Metres,2,TRINIDAD AND TOBAGO,TTO,37.62,Relay men,12
2,4x100 Metres,3,GREAT BRITAIN & N.I.,GBR,38.02,Relay men,12
3,4x100 Metres,4,JAPAN,JPN,38.30,Relay men,12
4,4x100 Metres,5,CANADA,CAN,38.39,Relay men,12
5,4x100 Metres,6,ITALY,ITA,38.54,Relay men,12
6,4x100 Metres,7,BRAZIL,BRA,38.56,Relay men,12
7,4x100 Metres,8,FRANCE,FRA,39.21,Relay men,12
0,1500 Metres,1,DONG LIU,CHN,4:00.50,women,4
1,1500 Metres,2,SONIA O'SULLIVAN,IRL,4:03.48,women,4
2,1500 Metres,3,HASSIBA BOULMERKA,ALG,4:04.29,women,4
3,1500 Metres,4,YI LU,CHN,4:06.06,women,4
4,1500 Metres,5,ANGELA CHALMERS,CAN,4:07.95,women,4
5,1500 Metres,6,THERESIA KIESL,AUT,4:08.04,women,4
6,1500 Metres,7,ANNA BRZEZINSKA,POL,4:08.11,women,4
7,1500 Metres,8,FABIA TRABALDO,ITA,4:08.23,women,4
8,1500 Metres,9,VIOLETA BECLEA-SZEKELY,ROU,4:08.57,women,4
9,1500 Metres,10,WEI YAN,CHN,4:09.05,women,4
10,1500 Metres,11,CARLA SACRAMENTO,POR,4:09.15,women,4
11,1500 Metres,12,MAITE ZÚÑIGA,ESP,4:10.79,women,4
12,1500 Metres,13,LYUDMILA ROGACHOVA,RUS,4:12.14,women,4
13,1500 Metres,14,LEAH PELLS,CAN,4:13.87,women,4
14,1500 Metres,15,OKSANA MERNIKOVA,BLR,4:18.93,women,4
0,Pole Vault,1,STACY DRAGILA,USA,4.75,women,8
1,Pole Vault,2,SVETLANA FEOFANOVA,RUS,4.75,women,8
2,Pole Vault,3,MONIKA PYREK,POL,4.55,women,8
3,Pole Vault,4,TATIANA GRIGORIEVA,AUS,4.55,women,8
4,Pole Vault,5,SHUYING GAO,CHN,4.5,women,8
5,Pole Vault,6,THÓREY EDDA ELISDÓTTIR,ISL,4.45,women,8
6,Pole Vault,7,YVONNE BUSCHBAUM,GER,4.45,women,8
7,Pole Vault,8,PAVLA RYBOVÁ,CZE,4.45,women,8
8,Pole Vault,9,JANINE WHITLOCK,GBR,4.35,women,8
9,Pole Vault,10,CAROLIN HINGST,GER,4.25,women,8
10,Pole Vault,11,DORIS AUER,AUT,4.25,women,8
11,Pole Vault,12,MARY SAUER VINCENT,USA,4.25,women,8
0,Hammer Throw,1,ANITA WŁODARCZYK,POL,80.85,women,15
1,Hammer Throw,2,WENXIU ZHANG,CHN,76.33,women,15
2,Hammer Throw,3,ALEXANDRA TAVERNIER,FRA,74.02,women,15
3,Hammer Throw,4,SOPHIE HITCHON,GBR,73.86,women,15
4,Hammer Throw,5,ZHENG WANG,CHN,73.83,women,15
5,Hammer Throw,6,KATHRIN KLAAS,GER,73.18,women,15
6,Hammer Throw,7,BETTY HEIDLER,GER,72.56,women,15
7,Hammer Throw,8,ZALINA PETRIVSKAYA,MDA,72.38,women,15
8,Hammer Throw,9,AMANDA BINGSON,USA,72.35,women,15
9,Hammer Throw,10,ALENA SOBALEVA,BLR,70.09,women,15
10,Hammer Throw,11,ROSA RODRÍGUEZ,VEN,67.78,women,15
0,800 Metres,1,DAVID RUDISHA,KEN,1:45.84,men,15
1,800 Metres,2,ADAM KSZCZOT,POL,1:46.08,men,15
2,800 Metres,3,AMEL TUKA,BIH,1:46.30,men,15
3,800 Metres,4,FERGUSON CHERUIYOT ROTICH,KEN,1:46.35,men,15
4,800 Metres,5,PIERRE-AMBROISE BOSSE,FRA,1:46.63,men,15
5,800 Metres,6,MUSAEB ABDULRAHMAN BALLA,QAT,1:47.01,men,15
6,800 Metres,7,ALFRED KIPKETER,KEN,1:47.66,men,15
0,400 Metres,1,EDWIN MOSES,USA,47.5,Hurdles men,1
1,400 Metres,2,HARALD SCHMID,FRG,48.61,Hurdles men,1
2,400 Metres,3,ALEKSANDR KHARLOV,URS,49.03,Hurdles men,1
3,400 Metres,4,SVEN NYLANDER,SWE,49.06,Hurdles men,1
4,400 Metres,5,ANDRE PHILLIPS,USA,49.24,Hurdles men,1
5,400 Metres,6,DAVID LEE,USA,49.32,Hurdles men,1
6,400 Metres,7,AMADOU DIA BA,SEN,49.61,Hurdles men,1
7,400 Metres,8,RYSZARD SZPARAK,POL,49.78,Hurdles men,1
0,Marathon,1,JAOUAD GHARIB,MAR,2:10:10,men,10
1,Marathon,2,CHRISTOPHER ISENGWE,TAN,2:10:21,men,10
2,Marathon,3,TSUYOSHI OGATA,JPN,2:11:16,men,10
3,Marathon,4,TOSHINARI TAKAOKA,JPN,2:11:53,men,10
4,Marathon,5,SAMSON RAMADHANI,TAN,2:12:08,men,10
5,Marathon,6,ALEX MALINGA,UGA,2:12:12,men,10
6,Marathon,7,PAUL BIWOTT,KEN,2:12:39,men,10
7,Marathon,8,JULIO REY,ESP,2:12:51,men,10
8,Marathon,9,BRIAN SELL,USA,2:13:27,men,10
9,Marathon,10,MARILSON DOS SANTOS,BRA,2:13:40,men,10
10,Marathon,11,ROBERT CHEBOROR,KEN,2:14:08,men,10
11,Marathon,12,DAN ROBINSON,GBR,2:14:26,men,10
12,Marathon,13,GUDISA SHENTEMA,ETH,2:15:13,men,10
13,Marathon,14,WATARU OKUTANI,JPN,2:15:30,men,10
14,Marathon,15,LUC KROTWAAR,NED,2:15:47,men,10
15,Marathon,16,RAFAL WÓJCIK,POL,2:16:24,men,10
16,Marathon,17,OTTAVIANO ANDRIANI,ITA,2:16:29,men,10
17,Marathon,18,LUÍS JESÚS,POR,2:16:33,men,10
18,Marathon,19,AMBESSE TOLOSA,ETH,2:16:36,men,10
19,Marathon,20,SATOSHI IRIFUNE,JPN,2:17:22,men,10
20,Marathon,21,SETENG AYELE,ISR,2:17:26,men,10
21,Marathon,22,CLINTON VERRAN,USA,2:17:42,men,10
22,Marathon,23,ABDELKEBIR LAMACHI,MAR,2:17:53,men,10
23,Marathon,24,LUÍS NOVO,POR,2:18:36,men,10
24,Marathon,25,YARED ASMEROM,ERI,2:18:46,men,10
25,Marathon,26,ANTONI BERNADÓ,AND,2:19:06,men,10
26,Marathon,27,SCOTT WESTCOTT,AUS,2:19:18,men,10
27,Marathon,28,SCOTT WINTON,NZL,2:19:41,men,10
28,Marathon,29,JOSEPH MURIITHI RIRI,KEN,2:19:51,men,10
29,Marathon,30,JOSÉ MANUEL MARTÍNEZ,ESP,2:20:07,men,10
30,Marathon,31,HAILU NEGUSSIE,ETH,2:20:25,men,10
31,Marathon,32,GYONG-CHOL LI,PRK,2:20:35,men,10
32,Marathon,33,ANDRÉ LUIZ RAMOS,BRA,2:21:06,men,10
33,Marathon,34,JUAN GUALBERTO VARGAS,MEX,2:21:29,men,10
34,Marathon,35,RUGGERO PERTILE,ITA,2:21:34,men,10
35,Marathon,36,ABDELHAKIM BAGY,FRA,2:21:49,men,10
36,Marathon,37,WODAGE ZVADYA,ISR,2:21:57,men,10
37,Marathon,38,NELSON CRUZ,CPV,2:22:12,men,10
38,Marathon,39,FRANCIS KIRWA,FIN,2:22:22,men,10
39,Marathon,40,JASON LEHMKUHLE,USA,2:22:46,men,10
40,Marathon,41,CLAUDIR RODRIGUES,BRA,2:23:11,men,10
41,Marathon,42,PAMENOS BALLANTYNE,VIN,2:23:18,men,10
42,Marathon,43,JONATHAN WYATT,NZL,2:23:19,men,10
43,Marathon,44,HUW LOBB,GBR,2:23:38,men,10
44,Marathon,45,ALBERTO CHAÍÇA,POR,2:23:42,men,10
45,Marathon,46,GRIGORIY ANDREEV,RUS,2:23:50,men,10
46,Marathon,47,ASAF BIMRO,ISR,2:23:58,men,10
47,Marathon,48,MICHITAKA HOSOKAWA,JPN,2:24:38,men,10
48,Marathon,49,CLODOALDO DA SILVA,BRA,2:25:02,men,10
49,Marathon,50,KAMAL ZIANI,ESP,2:25:06,men,10
50,Marathon,51,PETER GILMORE,USA,2:25:17,men,10
51,Marathon,52,ALFREDO ARÉVALO,GUA,2:25:37,men,10
52,Marathon,53,YRJÖ PESONEN,FIN,2:25:39,men,10
53,Marathon,54,IN-MO JE,KOR,2:26:39,men,10
54,Marathon,55,ISMAÏL SGHYR,FRA,2:27:07,men,10
55,Marathon,56,OLEG BOLKHOVETS,RUS,2:27:08,men,10
56,Marathon,57,CRISTIAN VILLAVICENCIO,NCA,2:27:50,men,10
57,Marathon,58,JEROEN VAN DAMME,NED,2:29:22,men,10
58,Marathon,59,CHAD JOHNSON,USA,2:30:45,men,10
59,Marathon,60,KEUN-HYUNG CHO,KOR,2:31:59,men,10
60,Marathon,61,SER-OD BAT-OCHIR,MGL,2:36:31,men,10
0,High Jump,1,ANNA CHICHEROVA,RUS,2.03,women,13
1,High Jump,2,BLANKA VLAŠIC,CRO,2.03,women,13
2,High Jump,3,ANTONIETTA DI MARTINO,ITA,2.0,women,13
3,High Jump,4,SVETLANA SHKOLINA,RUS,1.97,women,13
4,High Jump,5,DEIRDRE RYAN,IRL,1.93,women,13
5,High Jump,5,XINGJUAN ZHENG,CHN,1.93,women,13
6,High Jump,7,DOREEN AMATA,NGR,1.93,women,13
7,High Jump,7,SVETLANA RADZIVIL,UZB,1.93,women,13
8,High Jump,9,BRIGETTA BARRETT,USA,1.93,women,13
9,High Jump,10,EMMA GREEN,SWE,1.89,women,13
10,High Jump,11,ANNA ILJUŠTŠENKO,EST,1.89,women,13
0,Shot Put,1,COTTRELL J. HUNTER,USA,21.79,men,7
1,Shot Put,2,OLIVER-SVEN BUDER,GER,21.42,men,7
2,Shot Put,3,OLEKSANDR BAGACH,UKR,21.26,men,7
3,Shot Put,4,ANDY BLOOM,USA,20.95,men,7
4,Shot Put,5,YURIY BILONOH,UKR,20.6,men,7
5,Shot Put,6,DRAGAN PERIC,SCG,20.35,men,7
6,Shot Put,7,JOHN GODINA,USA,20.35,men,7
7,Shot Put,8,VILLE TIISANOJA,FIN,19.93,men,7
8,Shot Put,9,BURGER LAMBRECHTS,RSA,19.29,men,7
9,Shot Put,10,SAULIUS KLEIZA,LTU,19.01,men,7
0,20 Kilometres,1,HONG LIU,CHN,1:30:00,Race Walk women,13
1,20 Kilometres,2,ELISA RIGAUDO,ITA,1:30:44,Race Walk women,13
2,20 Kilometres,3,SHENJIE QIEYANG,CHN,1:31:14,Race Walk women,13
3,20 Kilometres,4,SUSANA FEITOR,POR,1:31:26,Race Walk women,13
4,20 Kilometres,5,ANA CABECINHA,POR,1:31:36,Race Walk women,13
5,20 Kilometres,6,KRISTINA SALTANOVIČ,LTU,1:31:40,Race Walk women,13
6,20 Kilometres,7,BEATRIZ PASCUAL,ESP,1:31:46,Race Walk women,13
7,20 Kilometres,8,INÊS HENRIQUES,POR,1:32:06,Race Walk women,13
8,20 Kilometres,9,VERA SOKOLOVA,RUS,1:32:13,Race Walk women,13
9,20 Kilometres,10,MARÍA VASCO,ESP,1:32:42,Race Walk women,13
10,20 Kilometres,11,NI GAO,CHN,1:32:49,Race Walk women,13
11,20 Kilometres,12,REGAN LAMBLE,AUS,1:33:38,Race Walk women,13
12,20 Kilometres,13,OLIVE LOUGHNANE,IRL,1:34:02,Race Walk women,13
13,20 Kilometres,14,TATYANA MINEYEVA,RUS,1:34:08,Race Walk women,13
14,20 Kilometres,15,NASTASSIA YATSEVICH,BLR,1:34:09,Race Walk women,13
15,20 Kilometres,16,JAMY FRANCO,GUA,1:34:36,Race Walk women,13
16,20 Kilometres,17,KUMI OTOSHI,JPN,1:34:37,Race Walk women,13
17,20 Kilometres,18,CLAIRE WOODS,AUS,1:34:46,Race Walk women,13
18,20 Kilometres,19,MAYUMI KAWASAKI,JPN,1:35:03,Race Walk women,13
19,20 Kilometres,20,JOHANNA ATKINSON,GBR,1:35:32,Race Walk women,13
20,20 Kilometres,21,NADIYA BOROVSKA,UKR,1:35:38,Race Walk women,13
21,20 Kilometres,22,LUCIE PELANTOVÁ,CZE,1:35:45,Race Walk women,13
22,20 Kilometres,23,YEONGEUN JEON,KOR,1:35:52,Race Walk women,13
23,20 Kilometres,24,CLAUDIA STEF,ROU,1:36:55,Race Walk women,13
24,20 Kilometres,25,AGNESE PASTARE,LAT,1:37:48,Race Walk women,13
25,20 Kilometres,26,BRIGITA VIRBALYTĖ-DIMSIENĖ,LTU,1:38:39,Race Walk women,13
26,20 Kilometres,27,MARIA MICHTA-COFFEY,USA,1:38:54,Race Walk women,13
27,20 Kilometres,28,MÁRIA CZAKOVÁ,SVK,1:39:07,Race Walk women,13
28,20 Kilometres,29,ARABELLY ORJUELA,COL,1:39:28,Race Walk women,13
29,20 Kilometres,30,INGRID HERNÁNDEZ,COL,1:39:53,Race Walk women,13
30,20 Kilometres,31,ZUZANA SCHINDLEROVÁ,CZE,1:39:57,Race Walk women,13
31,20 Kilometres,32,MARIE POLLI,SUI,1:40:28,Race Walk women,13
32,20 Kilometres,33,MILÁNGELA ROSALES,VEN,1:40:49,Race Walk women,13
33,20 Kilometres,34,RACHEL SEAMAN,CAN,1:43:31,Race Walk women,13
34,20 Kilometres,35,GRACE WANJIRU NJUE,KEN,1:43:59,Race Walk women,13
35,20 Kilometres,36,YADIRA GUAMÁN,ECU,1:45:15,Race Walk women,13
36,20 Kilometres,37,CHAIMA TRABELSI,TUN,1:46:29,Race Walk women,13
0,50 Kilometres,1,SERGEY KIRDYAPKIN,RUS,3:38:08,Race Walk men,10
1,50 Kilometres,2,ALEKSEY VOYEVODIN,RUS,3:41:25,Race Walk men,10
2,50 Kilometres,3,ALEX SCHWAZER,ITA,3:41:54,Race Walk men,10
3,50 Kilometres,4,TROND NYMARK,NOR,3:44:04,Race Walk men,10
4,50 Kilometres,5,CHENGLIANG ZHAO,CHN,3:44:45,Race Walk men,10
5,50 Kilometres,6,OMAR ZEPEDA,MEX,3:49:01,Race Walk men,10
6,50 Kilometres,7,ROMAN MAGDZIARCZYK,POL,3:49:55,Race Walk men,10
7,50 Kilometres,8,YUKI YAMAZAKI,JPN,3:51:15,Race Walk men,10
8,50 Kilometres,9,HORACIÓ NAVA,MEX,3:53:57,Race Walk men,10
9,50 Kilometres,10,PETER KORCOK,SVK,3:55:02,Race Walk men,10
10,50 Kilometres,11,TIM BERRETT,CAN,3:55:48,Race Walk men,10
11,50 Kilometres,12,JULIO RENÉ MARTÍNEZ,GUA,3:57:56,Race Walk men,10
12,50 Kilometres,13,MARCO DE LUCA,ITA,3:58:32,Race Walk men,10
13,50 Kilometres,14,DENIS LANGLOIS,FRA,3:59:31,Race Walk men,10
14,50 Kilometres,15,KEN AKASHI,JPN,3:59:35,Race Walk men,10
15,50 Kilometres,16,DONG-YOUNG KIM,KOR,4:01:25,Race Walk men,10
16,50 Kilometres,17,MODRIS LIEPINŠ,LAT,4:01:54,Race Walk men,10
17,50 Kilometres,18,MILOŠ BÁTOVSKÝ,SVK,4:05:44,Race Walk men,10
18,50 Kilometres,19,SERGEY KOREPANOV,KAZ,4:06:23,Race Walk men,10
19,50 Kilometres,20,PEDRO MARTINS,POR,4:08:12,Race Walk men,10
20,50 Kilometres,21,ANTTI KEMPAS,FIN,4:10:30,Race Walk men,10
21,50 Kilometres,22,JORGE COSTA,POR,4:22:17,Race Walk men,10
22,50 Kilometres,23,PHILLIP DUNN,USA,4:25:27,Race Walk men,10
0,4x100 Metres,1,JAMAICA,JAM,37.04,Relay men,13
1,4x100 Metres,2,FRANCE,FRA,38.20,Relay men,13
2,4x100 Metres,3,SAINT KITTS AND NEVIS,SKN,38.49,Relay men,13
3,4x100 Metres,4,POLAND,POL,38.50,Relay men,13
4,4x100 Metres,5,ITALY,ITA,38.96,Relay men,13
5,4x100 Metres,6,TRINIDAD AND TOBAGO,TTO,39.01,Relay men,13
0,5000 Metres,1,ISMAEL KIRUI,KEN,13:16.77,men,5
1,5000 Metres,2,KHALID BOULAMI,MAR,13:17.15,men,5
2,5000 Metres,3,SHEM KORORIA,KEN,13:17.59,men,5
3,5000 Metres,4,ISMAÏL SGHYR,MAR,13:17.86,men,5
4,5000 Metres,5,BRAHIM LAHLAFI,MAR,13:18.89,men,5
5,5000 Metres,6,WORKU BIKILA,ETH,13:20.12,men,5
6,5000 Metres,7,BOB KENNEDY,USA,13:32.10,men,5
7,5000 Metres,8,FITA BAYISA,ETH,13:34.52,men,5
8,5000 Metres,9,DIETER BAUMANN,GER,13:39.98,men,5
9,5000 Metres,10,PHILEMON HANNECK,ZIM,13:41.28,men,5
10,5000 Metres,11,GENNARO DI NAPOLI,ITA,13:46.51,men,5
11,5000 Metres,12,MARK CARROLL,IRL,13:46.80,men,5
12,5000 Metres,13,ANACLETO JIMÉNEZ,ESP,13:48.53,men,5
13,5000 Metres,14,JOHN NUTTALL,GBR,13:49.25,men,5
14,5000 Metres,15,ABDELLAH BÉHAR,FRA,14:19.04,men,5
0,Pole Vault,1,KATIE NAGEOTTE,USA,4.85,women,-26
1,Pole Vault,2,SANDI MORRIS,USA,4.85,women,-26
2,Pole Vault,3,NINA KENNEDY,AUS,4.8,women,-26
3,Pole Vault,4,TINA ŠUTEJ,SLO,4.7,women,-26
4,Pole Vault,5,AIKATERINI STEFANIDI,GRE,4.7,women,-26
5,Pole Vault,6,WILMA MURTO,FIN,4.6,women,-26
6,Pole Vault,6,LING LI,CHN,4.6,women,-26
7,Pole Vault,8,ANGELICA MOSER,SUI,4.6,women,-26
